Time	WaveFrontID	Distance	Speed	OnRampID
2719	62aa0281-26ab-46bc-9266-756d3e55f69b	767.414352805217	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2720	62aa0281-26ab-46bc-9266-756d3e55f69b	767.408420029923	0.00593277529396119	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2721	62aa0281-26ab-46bc-9266-756d3e55f69b	767.408420029923	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2722	62aa0281-26ab-46bc-9266-756d3e55f69b	767.4041470023137	0.004273027609339564	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2723	62aa0281-26ab-46bc-9266-756d3e55f69b	767.4041470023137	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2724	62aa0281-26ab-46bc-9266-756d3e55f69b	767.4011064030731	0.0030405992407288585	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2725	62aa0281-26ab-46bc-9266-756d3e55f69b	767.4011064030731	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2726	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3989663701641	0.0021400329089267256	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2727	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3989663701641	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2728	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3974752696444	0.0014911005197114635	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2729	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3974752696444	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2730	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3964460205534	0.0010292490908875296	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2731	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3964460205534	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2732	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3957418213886	7.041991648363277E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2733	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3957418213886	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2734	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3952640562243	4.7776516430220184E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2735	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3952640562243	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2736	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3949425264782	3.2152974616361796E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2737	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3949425264782	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2738	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3947278270593	2.1469941889196154E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2739	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3947278270593	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2740	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3945855488128	1.4227824650625553E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2741	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3945855488128	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2742	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3944919598857	9.358892708077882E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2743	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3944919598857	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2744	62aa0281-26ab-46bc-9266-756d3e55f69b	767.394430843307	6.111657877216903E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2745	62aa0281-26ab-46bc-9266-756d3e55f69b	767.394430843307	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2746	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943912150055	3.962830149006891E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2747	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943912150055	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2748	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943656984435	2.551656195204366E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2749	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943656984435	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2750	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943493805455	1.6317897988171737E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2751	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943493805455	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2752	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943390151858	1.0365359702113608E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2753	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943390151858	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2754	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943324743427	6.540843064506419E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2755	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943324743427	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2756	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943283736041	4.100738655976599E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2757	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943283736041	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2758	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943258190312	2.5545729419595986E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2759	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943258190312	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2760	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943242375999	1.581431371189268E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2761	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943242375999	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2762	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943232646164	9.72983423608298E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2763	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943232646164	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2764	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943226695985	5.95017954574395E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2765	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943226695985	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2766	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943223078807	3.617178759851569E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2767	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943223078807	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2768	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943220892705	2.1861008381307556E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2769	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943220892705	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2770	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943219578769	1.313936196511989E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2771	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943219578769	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2772	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943218787747	7.910223009943707E-8	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2773	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943218787747	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2774	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943218258255	5.2949181927886E-8	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2775	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943218056259	2.0199586558966587E-8	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2776	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943217530846	5.254130552856395E-8	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2777	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943216120072	1.410775434251832E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2778	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943214809565	1.310507038443376E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2779	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943208207066	6.602497851782019E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2780	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943202862664	5.34440254940094E-7	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2781	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943177516862	2.534580196278391E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2782	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943156337314	2.1179548390648506E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2783	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3943072142013	8.419530091563487E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2784	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3942997766507	7.4375506113888434E-6	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2785	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3942749518055	2.4824845092807912E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2786	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3942517403119	2.3211493695884933E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2787	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3941856630088	6.607730313934468E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2788	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3941204536104	6.520939841059281E-5	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2789	62aa0281-26ab-46bc-9266-756d3e55f69b	767.393959605607	1.6084800323823423E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2790	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3937927479728	1.6685763429813427E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2791	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3934308741251	3.61873847660954E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2792	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3930381992625	3.926748626243981E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2793	62aa0281-26ab-46bc-9266-756d3e55f69b	767.3922790370679	7.591621946331228E-4	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2794	62aa0281-26ab-46bc-9266-756d3e55f69b	786.9411112061123	5.448541896783834	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2795	62aa0281-26ab-46bc-9266-756d3e55f69b	783.8942143004106	3.0468969057016486	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2796	62aa0281-26ab-46bc-9266-756d3e55f69b	782.342450516683	1.5517637837276368	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2797	62aa0281-26ab-46bc-9266-756d3e55f69b	781.467752144878	0.8746983718050724	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2798	62aa0281-26ab-46bc-9266-756d3e55f69b	780.9948720964476	0.472880048430397	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2799	62aa0281-26ab-46bc-9266-756d3e55f69b	780.7166173922124	0.2782547042351269	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2800	62aa0281-26ab-46bc-9266-756d3e55f69b	780.5576908934411	0.15892649877141118	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2801	62aa0281-26ab-46bc-9266-756d3e55f69b	780.460422583596	0.09726830984492607	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2802	62aa0281-26ab-46bc-9266-756d3e55f69b	800.7447734496454	6.127441314428157	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2803	62aa0281-26ab-46bc-9266-756d3e55f69b	797.3134244152593	3.431349034386147	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2804	62aa0281-26ab-46bc-9266-756d3e55f69b	795.5421427452684	1.771281669990952	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2805	62aa0281-26ab-46bc-9266-756d3e55f69b	794.5476422894793	0.9945004557890779	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2806	62aa0281-26ab-46bc-9266-756d3e55f69b	817.4049293841827	8.865496970755984	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2807	62aa0281-26ab-46bc-9266-756d3e55f69b	812.4774450862146	4.927484297967917	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2808	62aa0281-26ab-46bc-9266-756d3e55f69b	809.7399638035099	2.7374812827048096	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2809	62aa0281-26ab-46bc-9266-756d3e55f69b	808.2471045025654	1.4928593009444033	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2810	62aa0281-26ab-46bc-9266-756d3e55f69b	807.385395306794	0.8617091957714751	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2811	62aa0281-26ab-46bc-9266-756d3e55f69b	806.8772016512461	0.5081936555478763	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2812	62aa0281-26ab-46bc-9266-756d3e55f69b	806.5589688939132	0.31823275733288714	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2813	62aa0281-26ab-46bc-9266-756d3e55f69b	806.3512437309855	0.20772516292763754	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2814	62aa0281-26ab-46bc-9266-756d3e55f69b	829.5457023152726	8.815578711624202	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2815	62aa0281-26ab-46bc-9266-756d3e55f69b	824.7739374644497	4.771764850822867	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2816	62aa0281-26ab-46bc-9266-756d3e55f69b	822.1253215503591	2.6486159140905743	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2817	62aa0281-26ab-46bc-9266-756d3e55f69b	820.7104395966444	1.41488195371466	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2818	62aa0281-26ab-46bc-9266-756d3e55f69b	819.8861257174863	0.8243138791581329	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2819	62aa0281-26ab-46bc-9266-756d3e55f69b	819.3896665475404	0.49645916994600203	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2820	62aa0281-26ab-46bc-9266-756d3e55f69b	841.9232840527586	8.384027066435447	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2821	62aa0281-26ab-46bc-9266-756d3e55f69b	837.2963443416567	4.626939711101975	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2822	62aa0281-26ab-46bc-9266-756d3e55f69b	834.7263893685343	2.5699549731223383	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2823	62aa0281-26ab-46bc-9266-756d3e55f69b	833.297518811485	1.4288705570493108	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2824	62aa0281-26ab-46bc-9266-756d3e55f69b	832.4407207490221	0.8567980624629055	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2825	62aa0281-26ab-46bc-9266-756d3e55f69b	852.8428263876899	6.654034051380534	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2826	62aa0281-26ab-46bc-9266-756d3e55f69b	849.0036749588726	3.8391514288174378	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2827	62aa0281-26ab-46bc-9266-756d3e55f69b	846.8820050974588	2.1216698614137592	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2828	62aa0281-26ab-46bc-9266-756d3e55f69b	845.6124897370266	1.269515360432178	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2829	62aa0281-26ab-46bc-9266-756d3e55f69b	844.8099981067903	0.8024916302362198	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2830	62aa0281-26ab-46bc-9266-756d3e55f69b	864.2580076977831	5.8246967995631085	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2831	62aa0281-26ab-46bc-9266-756d3e55f69b	860.8585619909218	3.3994457068614237	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2832	62aa0281-26ab-46bc-9266-756d3e55f69b	858.9441056905955	1.914456300326154	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2833	62aa0281-26ab-46bc-9266-756d3e55f69b	857.7532427389959	1.1908629515996494	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2834	62aa0281-26ab-46bc-9266-756d3e55f69b	879.9560576389865	8.527249082774397	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2835	62aa0281-26ab-46bc-9266-756d3e55f69b	875.1343914490442	4.821666189942346	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2836	62aa0281-26ab-46bc-9266-756d3e55f69b	872.3370497146097	2.7973417344344744	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2837	62aa0281-26ab-46bc-9266-756d3e55f69b	870.6767969509009	1.6602527637088125	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2838	62aa0281-26ab-46bc-9266-756d3e55f69b	869.5931681868849	1.0836287640159827	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2839	62aa0281-26ab-46bc-9266-756d3e55f69b	868.8108835375185	0.7822846493662964	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2840	62aa0281-26ab-46bc-9266-756d3e55f69b	888.783214384015	6.305649217662861	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2841	62aa0281-26ab-46bc-9266-756d3e55f69b	885.0803617035347	3.7028526804802477	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2842	62aa0281-26ab-46bc-9266-756d3e55f69b	882.9336486243718	2.1467130791629145	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2843	62aa0281-26ab-46bc-9266-756d3e55f69b	881.5553365089891	1.3783121153827678	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2844	62aa0281-26ab-46bc-9266-756d3e55f69b	901.3389143956772	6.453189221019557	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2845	62aa0281-26ab-46bc-9266-756d3e55f69b	897.477544317542	3.861370078135263	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2846	62aa0281-26ab-46bc-9266-756d3e55f69b	895.1767252528678	2.300819064674171	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2847	62aa0281-26ab-46bc-9266-756d3e55f69b	915.8177665796866	7.665426953181395	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2848	62aa0281-26ab-46bc-9266-756d3e55f69b	911.1539568875046	4.663809692182035	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2849	62aa0281-26ab-46bc-9266-756d3e55f69b	908.3487263743805	2.8052305131240387	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2850	62aa0281-26ab-46bc-9266-756d3e55f69b	906.5178881702686	1.8308382041118778	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2851	62aa0281-26ab-46bc-9266-756d3e55f69b	905.2106675555445	1.307220614724109	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2852	62aa0281-26ab-46bc-9266-756d3e55f69b	904.1729892515111	1.0376783040334088	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2853	62aa0281-26ab-46bc-9266-756d3e55f69b	903.2674212095785	0.9055680419325748	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2854	62aa0281-26ab-46bc-9266-756d3e55f69b	922.189407296494	5.729767101845174	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2855	62aa0281-26ab-46bc-9266-756d3e55f69b	918.8596322772607	3.3297750192332503	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2856	62aa0281-26ab-46bc-9266-756d3e55f69b	916.7284154341481	2.1312168431125356	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2857	62aa0281-26ab-46bc-9266-756d3e55f69b	936.0513708428713	11.41024048869011	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2858	62aa0281-26ab-46bc-9266-756d3e55f69b	936.0513708428713	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2859	62aa0281-26ab-46bc-9266-756d3e55f69b	935.113267722063	0.9381031208081727	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2860	62aa0281-26ab-46bc-9266-756d3e55f69b	933.3658618248752	1.747405897187869	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2861	62aa0281-26ab-46bc-9266-756d3e55f69b	959.011484919793	11.417102334317022	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2862	62aa0281-26ab-46bc-9266-756d3e55f69b	951.2725816258773	7.7389032939157705	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2863	62aa0281-26ab-46bc-9266-756d3e55f69b	940.0332424142728	6.261421230531932	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2864	62aa0281-26ab-46bc-9266-756d3e55f69b	940.0332424142728	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2865	62aa0281-26ab-46bc-9266-756d3e55f69b	939.2645824743449	0.7686599399277618	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2866	62aa0281-26ab-46bc-9266-756d3e55f69b	962.4107552099381	10.514867570576818	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2867	62aa0281-26ab-46bc-9266-756d3e55f69b	955.7616817896812	6.6490734202568715	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2868	62aa0281-26ab-46bc-9266-756d3e55f69b	952.7168146348449	3.0448671548363726	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2869	62aa0281-26ab-46bc-9266-756d3e55f69b	950.1155264241585	2.6012882106864708	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2870	62aa0281-26ab-46bc-9266-756d3e55f69b	950.1155264241585	0.0	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2871	62aa0281-26ab-46bc-9266-756d3e55f69b	944.2239067731167	0.9137016699692314	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2872	62aa0281-26ab-46bc-9266-756d3e55f69b	966.5361210945524	9.403952170891777	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2873	62aa0281-26ab-46bc-9266-756d3e55f69b	959.8937357907573	6.642385303795064	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2874	62aa0281-26ab-46bc-9266-756d3e55f69b	956.7739918444843	3.119743946273073	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2875	62aa0281-26ab-46bc-9266-756d3e55f69b	954.901704928594	1.8722869158902906	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2876	62aa0281-26ab-46bc-9266-756d3e55f69b	974.5672366107933	6.634999689630605	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2877	62aa0281-26ab-46bc-9266-756d3e55f69b	970.2461241381137	4.321112472679617	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2878	62aa0281-26ab-46bc-9266-756d3e55f69b	967.3377570310673	2.9083671070463764	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2879	62aa0281-26ab-46bc-9266-756d3e55f69b	989.7099133699686	9.791073916678966	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2880	62aa0281-26ab-46bc-9266-756d3e55f69b	984.2348197449498	5.475093625018821	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2881	62aa0281-26ab-46bc-9266-756d3e55f69b	981.2120551548844	3.022764590065455	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2882	62aa0281-26ab-46bc-9266-756d3e55f69b	979.405850081151	1.8062050737333946	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2883	62aa0281-26ab-46bc-9266-756d3e55f69b	978.410015032038	0.9958350491129546	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2884	62aa0281-26ab-46bc-9266-756d3e55f69b	998.1026372938965	6.099380390657096	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2885	62aa0281-26ab-46bc-9266-756d3e55f69b	994.1404638593216	3.962173434574877	19b2d002-78d1-4c6f-9adc-e2502d315c6f
2886	62aa0281-26ab-46bc-9266-756d3e55f69b	991.4172332022367	2.7232306570848968	19b2d002-78d1-4c6f-9adc-e2502d315c6f
