t	x	y	v
72	180.0	303.299455222716	11.41053484129024	
72	30.0	321.4944767761932	10.223192831603722	
72	30.0	361.7134513704321	10.46729067063069	
73	180.0	388.48559161338676	11.011968474824814	
73	180.0	327.97777819731016	10.64763965154262	
73	180.0	291.9188911811068	11.380564041609185	
73	180.0	85.86532311244858	11.050169768855923	
73	180.0	139.4520667493292	11.355950186866481	
73	30.0	88.21381204940376	10.293710691274486	
73	30.0	47.907972856329465	10.44963742991379	
73	54.13594472044619	30.0	10.519627887916602	
73	92.95247705022771	30.0	10.554647755127304	
73	133.8149566056246	30.0	10.66008909661707	
73	176.93404938025336	30.0	11.005245924317498	
73	196.2267652937868	210.0	10.654615480858396	
73	244.5191298121293	210.0	10.32164346154005	
73	281.86959911840887	210.0	10.356307300725241	
73	316.92936201103595	210.0	10.826272099326577	
73	367.506080591045	210.0	10.765786696107003	
73	412.7731025082894	210.0	11.052471163388008	
73	467.647659876305	210.0	11.493024226648677	
73	30.0	331.7959776264017	10.30150085020849	
73	30.0	372.2451834610386	10.531732090606537	
73	63.50471287538538	390.0	10.110022410652046	
73	93.31434276555399	390.0	10.593905363087494	
73	134.74641831241428	390.0	10.701783721938455	
74	30.0	77.86542980366534	10.348382245738415	
74	30.0	37.42910062726772	10.478872229061743	
74	73.5943934896248	390.0	10.089680614239425	
74	103.90459886206334	390.0	10.590256096509355	
74	145.4902656288041	390.0	10.743847316389834	
74	180.0	377.484553649327	11.001037964059778	
74	180.0	317.3276838688693	10.65009432844085	
74	180.0	280.5621804742311	11.35671070687568	
74	64.62949510944527	30.0	10.493550388999084	
74	103.50585398756178	30.0	10.553376937334061	
74	144.49627428883008	30.0	10.681317683205494	
74	180.0	51.890189593284795	10.943248099256245	
74	180.0	96.90977305970236	11.044449947253785	
74	180.0	150.775720090623	11.323653341293804	
74	30.0	342.1599731858261	10.363995559424449	
74	30.0	382.86360290790765	10.618419446869028	
74	206.88109265251052	210.0	10.654327358723709	
74	254.83839593937603	210.0	10.319266127246728	
74	292.24391954667885	210.0	10.374320428269964	
74	327.7567317614363	210.0	10.827369750400377	
74	378.28092317837985	210.0	10.774842587334847	
74	423.8319651313096	210.0	11.058862623020177	
74	479.1407199869134	210.0	11.493060110608377	
75	217.5323970983929	210.0	10.651304445882364	
75	265.1593923970112	210.0	10.320996457635173	
75	302.6361481647224	210.0	10.392228618043529	
75	338.58527374717795	210.0	10.828541985741658	
75	389.0645880168558	210.0	10.783664838475955	
75	434.89697440562554	210.0	11.06500927431597	
75	490.63373893386637	210.0	11.493018946952963	
75	36.54428584611731	390.0	10.680682938209666	
75	83.68307362532649	390.0	10.088680135701681	
75	114.49848670437572	390.0	10.593887842312386	
75	156.25645769679195	390.0	10.76619206798785	
75	180.0	62.78594753514102	10.895757941856225	
75	180.0	107.94912322263951	11.039350162937161	
75	180.0	162.08683313512847	11.311113044505465	
75	36.137084144238976	30.0	10.566184771506698	
75	75.10669243103558	30.0	10.477197321590307	
75	114.06208928608062	30.0	10.556235298518844	
75	155.28049391075558	30.0	10.784219621925505	
75	180.0	366.4927647323025	10.991788917024527	
75	180.0	306.67148420265875	10.656199666210554	
75	180.0	269.21540703826406	11.346773435967066	
75	30.0	352.57821909203795	10.418245906211828	
75	30.0	67.47553695384859	10.389892849816743	
76	30.0	363.06687967903315	10.48866058699518	
76	228.17913109858284	210.0	10.64673400018995	
76	275.48493368403257	210.0	10.325541287021373	
76	313.04587617915485	210.0	10.409728014432474	
76	349.4150679012837	210.0	10.829794154105716	
76	399.856841665882	210.0	10.792253649026204	
76	445.9679012653827	210.0	11.070926859757177	
76	502.12664907141226	210.0	11.492910137545907	
76	47.18442725504189	390.0	10.640141408924578	
76	93.78262800242635	390.0	10.099554377099869	
76	125.09886415607183	390.0	10.600377451696108	
76	167.039147748333	390.0	10.78269005154103	
76	30.0	57.0197673435872	10.45576961026139	
76	180.0	73.64954271868285	10.863595183541834	
76	180.0	118.9850181657545	11.03589494311499	
76	180.0	173.38742879236617	11.30059565723768	
76	180.0	355.50872622307753	10.98403850922496	
76	180.0	296.00549993873864	10.665984263920127	
76	180.0	257.877002128141	11.338404910123069	
76	46.65247200212835	30.0	10.51538785788937	
76	85.57456665889754	30.0	10.46787422786195	
76	124.63373965899581	30.0	10.571650372915194	
76	166.14251758827746	30.0	10.862023677521888	
77	30.0	46.52255775398888	10.497209589598324	
77	57.79296758664718	390.0	10.60854033160529	
77	103.89992427315039	390.0	10.117296270724045	
77	135.7070883072915	390.0	10.608224151219686	
77	30.0	373.65743404230983	10.590554363276658	
77	180.0	378.520468215161	10.645381170955996	
77	180.0	344.5310593011702	10.977666921907336	
77	180.0	285.32751069640767	10.677989242330948	
77	180.0	246.55531118262442	11.321690945516554	
77	180.0	30.06301570667169	10.920498118394232	
77	180.0	84.49177749895784	10.842234780275	
77	180.0	130.01875085615117	11.033732690396684	
77	180.0	184.66542894551682	11.27800015315067	
77	238.8205133784527	210.0	10.641382279869834	
77	285.8169256455141	210.0	10.331991961481537	
77	323.4725276521784	210.0	10.426651473023583	
77	360.2461960224976	210.0	10.831128121213917	
77	410.65745384966857	210.0	10.800612183786615	
77	457.0445308487941	210.0	11.076629583411432	
77	513.6193896854063	210.0	11.492740613993995	
77	57.13330287861986	30.0	10.480830876491508	
77	96.0395318590394	30.0	10.464965200141863	
77	135.22672692296825	30.0	10.592987263972438	
78	249.4562473134696	210.0	10.635733935016898	
78	296.15663713625815	210.0	10.339711490744065	
78	333.9154439111199	210.0	10.442916258941441	
78	371.0787395131448	210.0	10.83254349064719	
78	421.4661993553366	210.0	10.808745505668007	
78	468.1266610961609	210.0	11.082130247366747	
78	525.1119049163838	210.0	11.492515230977508	
78	30.0	384.2606229922354	10.603188949925608	
78	68.37712795321882	390.0	10.584160366571636	
78	114.03870203591336	390.0	10.138777762762968	
78	146.3922511398324	390.0	10.685162832540888	
78	67.59120184770522	30.0	10.457898969085361	
78	106.50674223932882	30.0	10.467210380289416	
78	145.88287637412733	30.0	10.656149451159093	
78	180.0	367.9589375796164	10.561530635544548	
78	180.0	333.5585518552639	10.972507445906311	
78	180.0	274.6373893590102	10.690121337397448	
78	180.0	235.23775353336796	11.31755764925647	
78	30.0	35.93709808805639	10.585459665932488	
78	180.0	40.983568039272384	10.9205523326007	
78	180.0	95.32031066742864	10.828533168470798	
78	180.0	141.05045653964268	11.0317056834915	
78	180.0	195.93872486333956	11.273295917822749	
79	37.932977850612346	390.0	10.672354858376918	
79	78.94262469779162	390.0	10.565496744572798	
79	124.21302379545322	390.0	10.17432175953987	
79	157.12862310578615	390.0	10.736371965953726	
79	180.0	357.44291707520284	10.516020504413573	
79	180.0	322.5902401287841	10.96831172647981	
79	180.0	263.9339719025899	10.703417456420304	
79	180.0	223.93394905014264	11.303804483225326	
79	180.20753806494557	210.0	11.268813201606012	
79	260.0863354002633	210.0	10.630088086793721	
79	306.50489152585516	210.0	10.348254389597006	
79	344.3739352549495	210.0	10.458491343829595	
79	381.9127779347213	210.0	10.834038421576492	
79	432.2828591916072	210.0	10.816659836270613	
79	479.2141014811487	210.0	11.087440384987811	
79	536.6041419831895	210.0	11.492237066805686	
79	180.0	51.90282156549494	10.919253526222553	
79	180.0	106.14050914759645	10.820198480167802	
79	180.0	152.0813016390245	11.030845099381823	
79	37.711423668054415	30.0	10.648521756110805	
79	78.03462845471726	30.0	10.443426607012043	
79	116.9852185522087	30.0	10.478476312879891	
79	156.61965989453887	30.0	10.736783520411532	
80	180.0	62.820109932742525	10.91728836724759	
80	180.0	116.95623379785499	10.815724650258545	
80	180.0	163.1302890596834	11.048987420658914	
80	48.2937482408915	30.0	10.582324572837086	
80	88.47051817783768	30.0	10.435889723120413	
80	127.48341189826321	30.0	10.498193346054506	
80	167.4169380672861	30.0	10.797278172747228	
80	191.4523487764368	210.0	11.244810711491235	
80	270.7109588451871	210.0	10.624623444923806	
80	316.8622014220329	210.0	10.357309896177744	
80	354.8473121229232	210.0	10.473376867973693	
80	392.74838810842783	210.0	10.835610173706533	
80	443.1072212384154	210.0	10.824362046808158	
80	490.3066718665998	210.0	11.092570385451083	
80	548.096049629169	210.0	11.491907645979472	
80	180.0	346.9492315327003	10.493685542502536	
80	180.0	311.625279461987	10.964960666797097	
80	180.0	253.2178447849935	10.716127117596406	
80	180.0	213.3239109038603	10.610038146282324	
80	48.55491353529383	390.0	10.621935684681484	
80	89.4953149392233	390.0	10.552690241431698	
80	134.4267553110893	390.0	10.213731515636066	
80	167.93383548756256	390.0	10.805212381776414	
81	180.0	31.25934279319994	10.842404725913832	
81	180.0	73.7351916735972	10.915081740854667	
81	180.0	127.77194119568841	10.815707397833421	
81	180.0	174.1840978519911	11.053808792307699	
81	190.06113731802088	210.0	10.3850482218812	
81	202.67754922218555	210.0	11.225200445748762	
81	281.3304006476984	210.0	10.619441802511266	
81	327.2288632747186	210.0	10.366661852685704	
81	365.334903346338	210.0	10.487591223414812	
81	403.58564357680353	210.0	10.837255468375686	
81	453.9390805490473	210.0	10.831859310631907	
81	501.4042014731517	210.0	11.097529606551914	
81	559.5875767239902	210.0	11.491527094821178	
81	59.14132497053822	390.0	10.586411435244392	
81	100.04009029715144	390.0	10.544775357928133	
81	144.68471665860298	390.0	10.257961347513676	
81	180.0	377.5387746787861	10.710364166466588	
81	180.0	336.46360439220524	10.485627140495058	
81	180.0	300.6630215991461	10.962257862840938	
81	180.0	242.5758623735279	10.6419824114656	
81	58.83035457946896	30.0	10.536606338577455	
81	98.90475304986104	30.0	10.434234872023362	
81	138.00475648144806	30.0	10.521344583184852	
82	197.720213543044	210.0	7.659076225023115	
82	213.88650332076608	210.0	11.208954098580545	
82	291.9449973428385	210.0	10.614596695140113	
82	337.60502370083424	210.0	10.376160426115632	
82	375.8360662903261	210.0	10.50116294398804	
82	414.4246143030781	210.0	10.838970726274592	
82	464.7782394178754	210.0	10.83915886882815	
82	512.5065279475253	210.0	11.102326474373601	
82	571.0786709619827	210.0	11.491094237992417	
82	69.3356969754416	30.0	10.505342395972646	
82	109.34185748856862	30.0	10.437104438707577	
82	148.5872220829521	30.0	10.582465601504047	
82	69.70285190949093	390.0	10.561526938952703	
82	110.58128747749211	390.0	10.541197180340669	
82	155.08249893941652	390.0	10.397782280813534	
82	180.0	42.05069058697809	10.79134779377815	
82	180.0	84.64819974188192	10.913008068284721	
82	180.0	138.58959419086605	10.817652995177633	
82	180.0	184.85855016612146	10.674452314130349	
82	180.0	366.90119112303427	10.63758355575186	
82	180.0	325.97719542847	10.486408963735233	
82	180.0	289.7085799227565	10.954441676389601	
82	180.0	232.2098131683525	10.366049205175422	
83	206.00595223924702	210.0	8.285738696203026	
83	225.08178763740602	210.0	11.195284316639935	
83	302.5551093704346	210.0	10.610112027596045	
83	347.99072591835585	210.0	10.385702217521604	
83	386.3501919321977	210.0	10.514125641871619	
83	425.26536652580666	210.0	10.840752222728538	
83	475.62450729250395	210.0	10.846267874628557	
83	523.6134965168884	210.0	11.106968569363117	
83	582.569277602776	210.0	11.490606640793324	
83	80.24724185521124	390.0	10.544389945720315	
83	121.13291998464696	390.0	10.551632507154846	
83	165.57821162418406	390.0	10.495712684767536	
83	180.0	356.31279768301556	10.588393440018718	
83	180.0	315.4853760938074	10.491819334662601	
83	180.0	278.7804208187781	10.92815910397839	
83	180.0	221.96708396854933	10.242729199803177	
83	180.0	52.80850986427748	10.757819277299392	
83	180.0	95.55938107325281	10.911181331370885	
83	180.0	149.37333867840036	10.7837444875343	
83	180.0	195.34171637346296	10.483166207341494	
83	79.8201167304754	30.0	10.484419755033796	
83	119.79004903568817	30.0	10.448191547119555	
83	159.25394867447608	30.0	10.666726591523966	
84	180.0	345.7571644834192	10.555633199596343	
84	180.0	304.9880817449555	10.497294348851952	
84	180.0	267.8833460716884	10.897074747089752	
84	90.78155121694564	390.0	10.534309361734403	
84	131.70091114994395	390.0	10.567991165296993	
84	176.18463175189092	390.0	10.606420127706855	
84	189.88089580909804	210.0	8.919489951009933	
84	214.8392353218457	210.0	8.833283082598676	
84	236.26537496008808	210.0	11.183587322682047	
84	313.1611033737772	210.0	10.605994003342644	
84	358.3859422162917	210.0	10.395216297935832	
84	396.87670681272573	210.0	10.526514880528032	
84	436.10796271396276	210.0	10.842596188156104	
84	486.4777005849502	210.0	10.853193292446218	
84	534.7249592157624	210.0	11.111462698873984	
84	594.0593382021228	210.0	11.490060599346846	
84	180.0	63.5447595057924	10.73624964151492	
84	180.0	106.46630676151943	10.906925688266625	
84	180.0	160.11243455104082	10.73909587264046	
84	180.0	204.54941289425352	9.207696520790552	
84	90.2917455050535	30.0	10.471628774578088	
84	130.25805477657497	30.0	10.46800574088681	
84	169.98179586237768	30.0	10.727847187901599	
85	186.4959335357656	210.0	8.946520641512084	
85	198.75275851950096	210.0	8.871862710402912	
85	224.0898819563826	210.0	9.250646634536919	
85	247.43877461158354	210.0	11.17339965149546	
85	323.7633420119858	210.0	10.602238638208581	
85	368.7905966371388	210.0	10.404654420847045	
85	407.4150730922966	210.0	10.5383662795709	
85	446.95246158620245	210.0	10.844498872239702	
85	497.3376424194144	210.0	10.859941834464196	
85	545.8407741722109	210.0	11.115814956448522	
85	605.5487892800639	210.0	11.489451077941146	
85	101.31140639753964	390.0	10.529855180594001	
85	142.29120519925823	390.0	10.590294049314291	
85	100.75734128039795	30.0	10.465595775344447	
85	140.74912426408608	30.0	10.49106948751111	
85	180.0	44.12723807643692	10.440433511829847	
85	180.0	74.26735536976773	10.722595863975327	
85	180.0	117.36622324549049	10.89991648397105	
85	180.0	170.6456154728972	10.533180921856362	
85	180.0	369.6840556878666	10.492422171011315	
85	180.0	335.2231471155952	10.534017367823964	
85	180.0	294.4863606019272	10.501721143028314	
85	180.0	257.05496827073455	10.828377800953843	
86	191.11908442226198	210.0	4.623150886496375	
86	207.73321313420496	210.0	8.98045461470401	
86	233.63956160642883	210.0	9.549679650046219	
86	258.60313996037985	210.0	11.164365348796327	
86	334.362178411429	210.0	10.59883639944319	
86	379.20458080830025	210.0	10.4139841711615	
86	417.96478749463296	210.0	10.549714402336352	
86	457.7989181703888	210.0	10.846456584186358	
86	508.2041623421392	210.0	10.866519922724798	
86	556.9608049403179	210.0	11.12003076810699	
86	617.0375608697868	210.0	11.488771589722921	
86	111.22204705303987	30.0	10.464705772641924	
86	151.32573438804314	30.0	10.576610123957078	
86	111.84148434550696	390.0	10.530077947967312	
86	152.96281172760422	390.0	10.671606528345977	
86	180.0	54.436449519363414	10.309211442926497	
86	180.0	84.98141678486289	10.714061415095165	
86	180.0	128.24418185104506	10.87795860555457	
86	180.0	180.4442879167617	9.798672443864524	
86	180.0	359.2806899321788	10.403365755687762	
86	180.0	324.7032695271288	10.519877588466441	
86	180.0	283.9865897382121	10.499770863715044	
86	180.0	246.8469018300915	10.208066440643048	
87	180.0	348.93110478034697	10.349585151831842	
87	180.0	314.19322311400254	10.510046413126222	
87	180.0	273.58140609545256	10.405183642759534	
87	180.0	237.29966261629176	9.547239213799745	
87	122.38226309479168	390.0	10.54077874928472	
87	163.71838133037	390.0	10.755569602765778	
87	121.69755594058377	30.0	10.4755088875439	
87	161.9545228476811	30.0	10.628788459637946	
87	196.80663594973717	210.0	5.687551527475189	
87	216.86161726556574	210.0	9.128404131360783	
87	243.40256698600555	210.0	9.763005379576736	
87	269.7593509556343	210.0	11.156210995254444	
87	344.95795341073796	210.0	10.595774999308956	
87	389.6277649829133	210.0	10.423184174613043	
87	428.52537963332145	210.0	10.560592138688513	
87	468.6473838876854	210.0	10.848465717296602	
87	519.0770960103454	210.0	10.872933668206128	
87	568.0849198660595	210.0	11.124114925741635	
87	628.5255748831335	210.0	11.488014013346595	
87	180.0	64.68129425559255	10.244844736229131	
87	180.0	95.6888090603251	10.707392275462214	
87	180.0	139.03712949364822	10.79294764260316	
87	180.0	189.93007547032624	9.485787553564549	
88	132.94145152470702	390.0	10.559188429915341	
88	174.5005817070889	390.0	10.782200376718906	
88	180.0	74.89801521578687	10.21672096019432	
88	180.0	106.38377698521728	10.694967924892186	
88	180.0	149.7292683287234	10.69213883507519	
88	180.0	198.85647418807153	8.926398717745284	
88	180.0	338.61313623411763	10.31796854622934	
88	180.0	303.7022346012813	10.490988512721236	
88	180.0	263.3653699487844	10.216036146668143	
88	180.0	228.01940654475587	9.280256071535893	
88	132.18795455450658	30.0	10.490398613922798	
88	172.65725676049863	30.0	10.702733912817543	
88	203.4421002376366	210.0	6.63546428789942	
88	226.1377716439133	210.0	9.27615437834758	
88	253.32027114569536	210.0	9.917704159689801	
88	280.90807757981634	210.0	11.14872662418201	
88	355.55099443348723	210.0	10.593041022749269	
88	400.06000573337326	210.0	10.432240750459961	
88	439.09641003201506	210.0	10.57103039869362	
88	479.49790665094486	210.0	10.850522763259441	
88	529.9562848712026	210.0	10.879188860857194	
88	579.2129914734633	210.0	11.12807160740376	
88	640.0127432168805	210.0	11.487168333746986	
89	180.97408040399307	210.0	9.11760621592155	
89	210.89012180622944	210.0	7.448021568592839	
89	235.54766110595193	210.0	9.409889462038628	
89	263.3533611677394	210.0	10.033090022044073	
89	292.04982868320604	210.0	11.141751103389682	
89	366.1416152660186	210.0	10.590620832531362	
89	410.50115130710986	210.0	10.441145573736616	
89	449.67746803084924	210.0	10.581057998834163	
89	490.35053097065986	210.0	10.852624319715007	
89	540.8415758374982	210.0	10.885290966295674	
89	590.3448958572853	210.0	11.131904383822077	
89	651.4989655063205	210.0	11.486222289440013	
89	180.0	36.41289667446934	10.755639913970711	
89	180.0	85.10565027942349	10.207635063636623	
89	180.0	117.05983396655495	10.67605698133767	
89	180.0	160.2715019729216	10.54223364419821	
89	142.69887297693643	30.0	10.510918422429862	
89	143.51805838967758	390.0	10.576606864970566	
89	180.0	371.0033758575969	10.698665454911195	
89	180.0	328.3147211292364	10.298415104881242	
89	180.0	293.25091156862334	10.451323032657985	
89	180.0	253.3312772523238	10.034092696460608	
89	180.0	219.25566193197312	8.763744612782736	
90	153.25742538396022	30.0	10.558552407023805	
90	180.0	47.129913325377785	10.717016650908445	
90	180.0	95.31360055498128	10.20795027555779	
90	180.0	127.70578091485903	10.645946948304081	
90	180.0	170.7765727529442	10.50507078002257	
90	180.0	360.37640332699084	10.626972530606063	
90	180.0	318.03198947224035	10.28273165699601	
90	180.0	282.85515831595296	10.3957532526704	
90	180.0	243.54398864599042	9.78728860633336	
90	180.0	213.5617144633971	5.693947468576029	
90	154.20795600216601	390.0	10.689897612488439	
90	189.8128769761261	210.0	8.83879657213301	
90	218.97973023009652	210.0	8.089608423867087	
90	245.07385761531006	210.0	9.526196509358119	
90	273.47538619022606	210.0	10.122025022486664	
90	303.1849895970395	210.0	11.135160913833412	
90	376.7301163034386	210.0	10.588501037419991	
90	420.9510453499906	210.0	10.44989404288072	
90	460.2681696957397	210.0	10.59070166489042	
90	501.2052980640337	210.0	10.854767093373832	
90	551.7328209635632	210.0	10.891245126065005	
90	601.4805120671638	210.0	11.135616209878442	
90	662.9841264073001	210.0	11.485160900979652	
91	163.84677332315655	30.0	10.589347939196335	
91	180.0	349.8024738620908	10.573929464900068	
91	180.0	307.7656384358148	10.266351036425558	
91	180.0	272.5391763725303	10.315981943422656	
91	180.0	235.21538161761714	8.32860702837328	
91	185.9993133364515	210.0	0.0	
91	198.65324741289456	210.0	8.840370436768456	
91	227.55378566838476	210.0	8.574055438288251	
91	254.69973971963014	210.0	9.62588210432008	
91	283.66823615751866	210.0	10.192849967292624	
91	314.313851119299	210.0	11.128861522259516	
