t	d	v	
177	836.062797398146	9.171328759353653	
177	891.4672959540982	9.410872617312352	
177	948.5671732796825	9.124233500991519	
177	1001.7826404765995	9.384976152757787	
177	1087.1362290822583	9.547263008070981	
177	1146.008531648902	9.566952577822907	
177	1175.6529783513452	9.565975828293995	
177	1296.768341140999	10.268448070342238	
177	154.19001540429252	10.82665968362093	
177	112.0898540673675	9.518987081207193	
177	63.445570835666416	3.2510944109571254	
177	42.864801996034316	2.6973971433308703	
177	30.301669491896945	0.0	
177	19.555971108244336	1.2810762308598216	
177	6.766809124527526	2.835087767773892	
177	874.8273102478065	10.696322103132374	
177	708.741348324984	11.09656878702205	
177	648.1716683359499	10.966573094398466	
177	588.7974643505828	10.594404197019179	
177	548.5245540065808	10.974226878580968	
177	497.87008062007095	11.435186317683625	
177	332.02383987289755	11.080824629624084	
177	266.143111579911	10.807824120807046	
177	217.51157645578564	10.934213111180773	
178	885.540505920871	10.713195673064549	
178	758.1261573030706	4.7866614732824	
178	821.5382139262779	8.741428842740206	
178	845.2880444950306	9.225247096884623	
178	900.8655498560886	9.398253901990412	
178	957.7121700209684	9.144996741285908	
178	1011.1755404742892	9.392899997689685	
178	1096.684921939575	9.548692857316553	
178	1155.5781317942246	9.56960014532284	
178	1185.226013007268	9.573034655922735	
178	1307.2527472516895	10.484406110690333	
178	697.6598907350965	11.081457589887467	
178	637.211555809779	10.9601125261709	
178	578.1882749983523	10.609189352230485	
178	537.542381823304	10.982172183276791	
178	486.4352403857791	11.434840234291876	
178	320.94567883862464	11.07816103427292	
178	255.32716550367206	10.815946076238982	
178	206.54946464110859	10.96211181467705	
178	143.60218545490252	10.587829949390017	
178	103.09232721543995	8.997526851927548	
178	59.165187179038185	4.280383656628235	
178	40.694856143310375	2.1699458527239317	
178	29.0680797753877	1.233589716509235	
178	17.0453174657911	2.5106536424532475	
178	2.670415836751147	4.09639328777638	
179	133.27600323202256	10.326182222879966	
179	94.34837509404227	8.743952121397685	
179	54.5986807269515	4.566506452086694	
179	38.28421246845713	2.4106436748532576	
179	26.68187842333947	2.3862013520482313	
179	13.391230452345496	3.6540870134456096	
179	750.9096007204494	10.656853468759998	
179	896.3337442788022	10.793238357931267	
179	750.0	0.0	
179	763.9371452523305	5.810987949259978	
179	830.3802163195902	8.842002393312372	
179	854.549889177177	9.261844682146338	
179	910.2517037203279	9.386153864239295	
179	966.8767417709531	9.164571749984711	
179	1020.576088175329	9.400547701039844	
179	1106.2351177002242	9.550195760649414	
179	1165.1507847161984	9.572652921973601	
179	1194.8066614871364	9.580648479868248	
179	686.5903682377445	11.06952249735195	
179	626.2567333580639	10.9548224517151	
179	567.5647581897683	10.623516808583952	
179	526.5525581668238	10.98982365648019	
179	475.0007529452465	11.434487440532546	
179	309.8698642067846	11.07581463184004	
179	244.50239756849803	10.824767935174032	
179	195.56255328699928	10.986911354109308	
180	761.6929222966055	10.783321576156123	
180	907.1868652340552	10.853120955252827	
180	750.694528148714	1.420044461018788	
180	770.5868773598714	6.649732107540897	
180	839.2997778016929	8.919561482102676	
180	863.836542460888	9.286653283711003	
180	919.626717889106	9.375014168778081	
180	976.0597989667	9.18305719574684	
180	1029.9840150682035	9.407926892874597	
180	1115.786905927796	9.551788227571521	
180	1174.7269670030594	9.576182286861016	
180	1204.3957718278903	9.58911034075393	
180	675.5303487019966	11.06001953574801	
180	615.3062935357387	10.950439822325212	
180	556.927386197561	10.63737199220736	
180	515.5553638654446	10.997194301379151	
180	463.5666222199087	11.43413072533781	
180	298.79609618297036	11.073768023814225	
180	233.6684894921927	10.833908076305349	
180	184.591400096548	10.971153190451288	
180	123.18319199548385	10.092811236538713	
180	85.8463021029004	8.50207299114187	
180	50.343359429463334	4.255321297488177	
180	35.456175897506284	2.828036570950836	
180	23.245315813343836	3.4365626099956392	
180	9.061978105166418	4.329252347179082	
181	772.5756256552727	10.882703358667252	
181	918.084691033928	10.897825799872912	
181	170.6231214639563	10.968278632591707	
181	113.30989043978131	9.87330155570254	
181	77.74379715364552	8.10250494925487	
181	46.27531113481618	4.0680482946471574	
181	32.00087819693542	3.4552977005708776	
181	18.975324500778186	4.269991312565659	
181	5.430470231168584	3.6315078739978195	
181	664.4779685121283	11.052380189868295	
181	604.3595278704588	10.946765665279912	
181	546.2766324453949	10.650753752166068	
181	504.55106654954386	11.004297315900772	
181	452.13284996544877	11.43377225445992	
181	287.724105315386	11.071990867584367	
181	222.82848990185	10.839999590342703	
181	753.5183966294527	2.8238684807387484	
181	777.8868868376094	7.3000094777379285	
181	848.279981792992	8.980203991299096	
181	873.1400052862956	9.303462825407625	
181	928.9917773962585	9.365059507152525	
181	985.2603387191268	9.200539752426783	
181	1039.3990612162327	9.415046148029083	
181	1125.3403947873358	9.553488859540085	
181	1184.3072663669386	9.580299363879218	
181	1213.994854990867	9.599083162976832	
182	783.5362045783231	10.960578923050441	
182	757.6419618289767	4.123565199524046	
182	785.663550981659	7.776664144049585	
182	857.3083821265413	9.028400333549378	
182	882.4548469243782	9.314841638082557	
182	938.3481591882728	9.356381792014275	
182	994.4774349963997	9.21709627727289	
182	1048.8209761520284	9.421914935795645	
182	1134.8957154005875	9.555320613251656	
182	1193.8924973008045	9.585230933865834	
182	1223.6060707728107	9.611215781943786	
182	159.72190320814832	10.901218255807963	
182	103.69409690953964	9.615793530241678	
182	70.12811253025441	7.6156846233910915	
182	42.08431734210899	4.190993792707178	
182	27.893707715581314	4.107170481354091	
182	14.928299565658705	4.047024935119489	
182	0.7838547560212703	4.646615475147326	
182	653.4317987245428	11.046169787585553	
182	593.415878230744	10.943649639714723	
182	535.6129629069471	10.663669538447738	
182	493.53992080289385	11.01114574665002	
182	440.69943636901155	11.433413596437248	
182	276.65381526071053	11.070290054675455	
182	211.93428139360705	10.894208508242931	
183	148.89750143893463	10.824401769213704	
183	94.40095081817455	9.293146091365083	
183	62.92980136285996	7.198311167394456	
183	37.61550382604585	4.4688135160631335	
183	23.793464275123142	4.1002434404581685	
183	10.30077004587443	4.627529519784286	
183	642.3907428034257	11.041055921117103	
183	582.4748999843486	10.940978246395552	
183	524.9368307589117	10.676132148035448	
183	482.52216854045406	11.017752262439766	
183	429.2663817545946	11.43305461441696	
183	265.5827093988662	11.071105861844307	
183	201.00305566045193	10.931225733155108	
183	750.7836862619245	0.0	
183	762.931082015573	5.28912018659629	
183	793.7731968311845	8.109645849525455	
183	866.3757540220734	9.067371895532052	
183	891.7773694176906	9.322522493312379	
183	947.6971520804948	9.348992892221949	
183	1003.7102304647183	9.232795468318633	
183	1058.249519727826	9.4285435757977	
183	1144.4530288388169	9.557313438229501	
183	1203.483771930286	9.591274629481507	
183	1233.2336884642345	9.627617691423664	
183	794.5576582492722	11.021453670949015	
184	752.1249160937502	1.3412298318258062	
184	769.2426157635067	6.31153374793371	
184	802.1087460071985	8.335549176014164	
184	875.4751761768389	9.099422154765527	
184	901.1050448723994	9.327675454708872	
184	957.0400095260782	9.342857445583467	
184	1012.9579296191463	9.247699154427993	
184	1067.6844629495781	9.434943221752185	
184	1154.0125401673922	9.559511328575239	
184	1213.082895207659	9.599123277372982	
184	1242.8829257414038	9.649237277169394	
184	734.3841861653667	11.351373599833893	
184	631.353958396885	11.036784406540706	
184	571.536234142117	10.938665842231531	
184	514.2486732245075	10.688157534404294	
184	471.4980396013423	11.02412893911173	
184	417.83366814466456	11.432713609930024	
184	254.50963065086597	11.07307874800022	
184	190.0876843865972	10.91537127385474	
184	138.16731658775532	10.730184851179306	
184	85.46866436601626	8.932286452158296	
184	56.033939895088935	6.895861467771023	
184	33.23151842619558	4.3839853998502845	
184	19.27050980484458	4.522954470278566	
184	5.972105527400402	4.3286645184740316	
184	805.627393652809	11.069735403536844	
185	723.0379285600231	11.34625760534352	
185	620.3207974589991	11.033160937885901	
185	560.5995863378218	10.936647804295117	
185	503.54890989208184	10.699763332425627	
185	460.46775120883996	11.030288392502374	
185	406.40127262669114	11.4323955179734	
185	243.4362701494504	11.073360501415584	
185	165.4473987585042	10.744325633960877	
185	127.554321672774	10.612994914981336	
185	76.89443044331261	8.574233922703652	
185	49.54570138159832	6.488238513490603	
185	28.600380327257596	4.631138098937981	
185	14.93410252530856	4.336407279536029	
185	3.2375829168181554	2.7345226105822533	
185	816.7353573065047	11.10796365369573	
185	754.8578588219902	2.732942728240037	
185	776.4152366210822	7.172620857575494	
185	810.5970052071934	8.488259199994772	
185	884.6013740439041	9.126197867065233	
185	910.4361398118276	9.331094939428219	
185	966.3779227225486	9.337913196470438	
185	1022.219792941657	9.261863322510763	
185	1077.1255888531996	9.441125903621517	
185	1163.574517744059	9.561977576666736	
185	1222.6923351348428	9.609439927183688	
185	1252.5661210712974	9.683195329893591	
186	154.81656182062787	10.630836937876325	
186	117.08293924776306	10.471382425010926	
186	68.73460982351065	8.159820619801966	
186	43.29385510129299	6.251846280305317	
186	24.14637062787625	4.454009699381346	
186	13.043893975090555	1.8902085502179995	
186	3.2375829168181554	0.0	
186	827.872937973884	11.137580667379227	
186	711.6959586018909	11.341969958132276	
186	609.2907603967486	11.030037062250436	
186	549.6647109998946	10.934875337927187	
186	492.8379418883729	10.710968003708937	
186	449.4315085772145	11.036242631625418	
186	394.9691897029256	11.432082923765583	
186	232.32853103174693	11.107739117703458	
186	758.8922352408958	4.034376418905553	
186	784.2856003377391	7.870363716656899	
186	819.1908090188205	8.593803811627062	
186	893.7502573229973	9.148883279093114	
186	919.7694653000722	9.333325488244483	
186	975.7120062980215	9.334083575472828	
186	1031.4951318960966	9.275338954439679	
186	1086.5726935086677	9.447104655468147	
186	1173.1393357392033	9.564817995144224	
186	1232.3166500260859	9.624314891243179	
186	1262.2939376516729	9.727816580375393	
187	764.0989784313846	5.206743190488778	
187	792.6965962246343	8.410995886895208	
187	827.8606739196387	8.669864900818276	
187	902.918596786702	9.168339463704719	
187	929.1042105805213	9.334745280449175	
187	985.0432917687182	9.331285470696661	
187	1040.7833046223795	9.288172726282957	
187	1096.0255873259184	9.45289381725061	
187	1182.707518662549	9.568182923345796	
187	1241.961297884121	9.644647858035174	
187	1272.0976268453285	9.803689193655657	
187	144.2799516436679	10.53661017695994	
187	106.78860424109418	10.294335006668891	
187	60.95388465460536	7.7807251689052945	
187	37.45106852833112	5.842786572961859	
187	24.14637062787625	0.0	
187	12.520462680402886	0.5234312946876734	
187	1.757545894851205	1.4800370219669379	
187	839.0333988073717	11.160460833487663	
187	700.3576204320436	11.338338169847248	
187	598.263460951933	11.027299444815634	
187	538.7313994507555	10.933311549139106	
187	482.11615172059044	10.721790167782432	
187	438.38950688735036	11.042001689864144	
187	383.5371563021882	11.432033400737394	
187	221.1974044282339	11.131126603513023	
188	133.83250635043308	10.44744529323484	
188	96.70405464096629	10.084549600127886	
188	53.63618791274868	7.317696741856682	
188	37.45106852833112	0.0	
188	22.835939054993702	1.3104315728825398	
188	10.874938236219208	1.645524444183692	
188	752.2341322670616	4.1047600572829195	
188	770.3369955835991	6.238017152214523	
188	801.505752772033	8.80915654739872	
188	836.5882722926233	8.727598372984644	
188	912.103798882931	9.185202096228842	
188	938.4398317496077	9.335621169086444	
188	994.3727257881039	9.329434019385703	
188	1050.0837122322023	9.300407609822582	
188	1105.4840968734338	9.458509547515288	
188	1192.2798647405243	9.57234607797536	
188	1251.6369049865289	9.675607102407858	
188	1281.971123804002	9.873496958673487	
188	689.0223953970319	11.335225035011746	
188	587.2385993063453	11.024861645587606	
188	527.7994709794336	10.931928471321825	
188	471.3839036857012	10.732248034889208	
188	427.341916234398	11.047590652952337	
188	372.10504074900575	11.432115553182443	
188	210.05165328555356	11.145751142680355	
188	850.2120999403284	11.178701132956771	
189	757.4287260733445	5.194593806282969	
189	777.4610112751413	7.124015691542221	
189	810.5920710388455	9.086318266812361	
189	845.3620458421635	8.773773549540207	
189	921.3037480319705	9.199949149039558	
189	947.7759765550561	9.336144805448386	
189	1003.7011713362252	9.32844554812138	
189	1059.395795645048	9.312083412845848	
189	1114.9480677198128	9.463970846379047	
189	1201.8575136158722	9.577648875347823	
189	1261.3489504497643	9.712045463235226	
189	1291.9087330865914	9.937609282589314	
189	123.4789296843034	10.353576666129685	
189	86.88326800316122	9.820786637805076	
189	53.63618791274868	0.0	
189	36.03190877556355	1.419159752767578	
189	20.50292329916843	2.333015755825265	
189	7.828512662855587	3.04642557336361	
189	861.4245575341165	11.212457593788175	
189	677.6898739351017	11.332521461930272	
189	576.215941489536	11.02265781680933	
189	516.8687661698566	10.930704809576987	
189	460.64154295842883	10.742360727272377	
189	416.28889388104636	11.05302235335165	
189	360.6728003947031	11.432240354302678	
189	198.89857215368252	11.15308113187103	
190	666.3597331820896	11.330140753012024	
190	565.1953036190043	11.02063787053164	
190	505.9391418222348	10.9296243476218	
190	449.8893963992434	10.752146559185405	
190	405.2305909605481	11.058302920498262	
190	349.2404537622842	11.432346632418904	
190	187.76129534444536	11.137276809237177	
190	763.5688881419468	6.140162068602261	
190	785.3190999946372	7.858088719495878	
190	819.8594424960738	9.267371457228414	
190	854.174480638037	8.812434795873513	
190	930.5166954379793	9.212947406008725	
190	957.1124328883961	9.336456333339955	
190	1013.0294106930733	9.32823935684806	
190	1068.719032936101	9.323237291052964	
190	1124.4173687043585	9.469300984545825	
190	1211.4422258630052	9.584712247132986	
190	1271.0998828527536	9.750932402989527	
190	1302.0133858448817	10.104652758290266	
190	113.23573228762534	10.243197396678058	
190	81.08772460510633	5.795543398054884	
190	52.18074480747674	1.4554431052719377	
190	33.3220044339821	2.7099043415814363	
190	17.277218846194614	3.225704452973817	
190	3.499709297931048	4.328803364924543	
190	872.6629297886739	11.238372254557252	
191	883.9211268666802	11.258197078006413	
191	750.0	5.468839170650682	
191	770.508720167503	6.939832025556287	
191	793.7659746692946	8.446874674657387	
191	829.2362594845706	9.376816988496811	
191	863.0204792796626	8.845998641625606	
191	939.741179760638	9.224484322658803	
191	966.4490928579537	9.336659969557541	
191	1022.3581494697441	9.328738776670866	
191	1078.052937216757	9.333904280655993	
191	1133.8918991030464	9.474530398687607	
191	1221.0361194853658	9.593893622360657	
191	1280.9124111625624	9.812528309808808	
191	1312.2865049832585	10.273119138376972	
191	173.6853430958179	11.07595224862746	
191	104.54243439385968	8.693297893765656	
191	75.13581740284454	5.951907202261794	
191	49.36404761936899	2.8166971881077405	
191	29.547107358957845	3.7748970750242568	
191	13.161574500584209	4.115644345610399	
191	729.1820950838559	11.272155244159126	
191	655.0317191398134	11.328014042276164	
191	554.1765398395156	11.018763779488747	
191	495.01046717416483	10.928674648069935	
191	439.1277740078545	10.761622391388942	
191	394.16715594088174	11.063435019666384	
191	337.8081897526633	11.43226400962091	
192	717.9205569384766	11.261538145379335	
192	643.7056324828465	11.326086656966947	
192	543.159533099637	11.017006739878633	
192	484.0826211363483	10.927846037816533	
192	428.3569705009445	10.770803506910001	
192	383.0987435850648	11.068412355816925	
192	326.3759952182092	11.432194534454087	
192	162.7180820133028	10.967261082515114	
192	96.34708142776701	8.195352966092667	
192	69.06407794645767	6.071739456386876	
192	45.34565822453678	4.018389394832203	
192	24.947073255637207	4.600034103320637	
192	8.014168124024906	5.147406376559312	
192	755.3152791540572	6.346149281337611	
192	778.1094364241239	7.600716256620833	
192	802.6679350726222	8.901960403327587	
192	838.6722073352195	9.435947850648864	
192	871.8964043055614	8.875925025898795	
192	948.9759696201186	9.234789859480529	
192	975.7859271706227	9.336834312668978	
192	1031.6880212394954	9.329871769751017	
192	1087.3970551084094	9.344117891652383	
192	1143.371598917148	9.479699814101808	
192	1230.641361034053	9.605241548687168	
192	1290.8005563879271	9.888145225364608	
192	765.7530042044505	10.133810967678366	
192	895.1944249053506	11.273298038670475	
193	762.3859095856819	7.0706304316246245	
193	786.2442634769837	8.134827052859835	
193	811.9072899558362	9.239354883214025	
193	848.1337762329161	9.46156889769669	
193	880.7995179034292	8.903113597867819	
193	958.2200211220934	9.244051501974937	
193	985.1229664064582	9.337039235835533	
193	1041.0195924823688	9.331571242873492	
193	1096.7509659783277	9.353910869918444	
193	1152.8564653824546	9.484866465306501	
193	1240.2611178293375	9.619756795284509	
193	1300.8727207825414	10.072164394614166	
193	151.88195636039688	10.836125652905908	
193	88.44770858943038	7.899372838336632	
193	62.81863222096365	6.245445725494018	
193	40.33134968302616	5.014308541510606	
193	19.634025174215566	5.313048081421641	
193	1.8627332498586213	6.151434874166293	
193	775.7876670770121	10.034662872561585	
193	906.4706813130581	11.276256407707363	
193	706.667094231301	11.253462707175544	
193	632.381317265856	11.324315216990549	
193	532.1441881062572	11.015344993379804	
193	473.15549029689834	10.927130839449964	
193	417.57726747528494	10.779703025659568	
193	372.0255005537243	11.073243031340478	
193	314.94386442092184	11.432130797287384	
194	695.4197526162513	11.247341615049676	
194	621.0586519425359	11.322665323320058	
194	521.130425951067	11.013762155190145	
194	462.2289675428128	10.926522754085534	
194	406.7889338001992	10.78833367508574	
194	360.9475665072588	11.077934046465522	
194	303.5137924598535	11.430071961068355	
194	752.1287349553179	6.991468205176524	
194	770.0421522069119	7.656242621229961	
194	794.8010209098904	8.556757432906753	
194	821.3852856332383	9.47799567740203	
194	857.5997739283681	9.465997695451966	
194	889.7276522378911	8.928134334461859	
194	967.4724457910658	9.252424668972312	
194	994.4602869742905	9.337320567832338	
194	1050.3533676701795	9.33377518781089	
194	1106.1142821334893	9.363316155161348	
194	1162.3465696500818	9.490104267627364	
194	1249.8992959067764	9.638178077438912	
194	1311.067778186695	10.195057404153689	
194	141.184814525011	10.697141835385885	
194	80.72956474276053	7.718143846669851	
194	56.34103541076189	6.477596810201753	
194	34.54031921925008	5.791030463776089	
194	13.645975928763903	5.988049245451654	
194	785.7794640473322	9.991796970320129	
194	917.7573885828967	11.286707269838756	
195	130.6273394528818	10.557475072129197	
195	73.10283418853606	7.626730554224458	
195	49.60679954760775	6.734235863154138	
195	28.15382141191546	6.3864978073346155	
195	6.926879422795906	6.719096505967984	
195	684.177029027925	11.242723588326342	
195	609.7375422260913	11.321109716444667	
195	510.11818002268865	11.012245928378306	
195	451.30295102495074	10.926016517862102	
195	395.99222616248835	10.796707637710835	
195	349.86518570215566	11.082380805103146	
195	292.08562701349314	11.428165446360348	
195	754.4042803195587	10.336502132863627	
195	795.7611931620332	9.981729114700975	
195	759.3417346519176	7.212999696599665	
195	778.1633488429054	8.121196635993645	
195	803.683273080739	8.88225217084853	
195	831.0229485915955	9.637662958357351	
195	867.0575424690007	9.457768540632614	
195	898.679013596752	8.951361358860915	
195	976.7324857949843	9.260040003918554	
195	1003.7980003144148	9.337713340124198	
195	1059.6897944015661	9.336426731386513	
195	1115.4866503691162	9.372368235627096	
195	1171.8420668170465	9.495497166964826	
195	1259.5647165384287	9.665420631652173	
196	120.20494921457133	10.422390238310475	
196	65.49939686260467	7.603437325931408	
196	42.62035227040229	6.986447277205471	
196	21.26433360723422	6.889487804681234	
196	751.752030716001	4.451139073069459	
196	766.8793052491021	7.537570597184488	
196	786.6481736005874	8.484824757681965	
196	812.8104784658063	9.127205385067292	
196	840.7599329025802	9.736984310984663	
196	876.5000861090231	9.442543640022318	
196	907.6520644679335	8.973050871181497	
196	985.9994943528919	9.26700855790762	
196	1013.1362444155332	9.338244101118345	
196	1069.029268558402	9.339474156835793	
196	1124.8677548564824	9.381104487366283	
196	1181.3432140660707	9.501147249024195	
196	1269.2640925142553	9.699375975826516	
196	672.9377675274206	11.239261500504297	
196	598.4179154162915	11.319626809799736	
196	499.10739290006615	11.010787122622519	
196	440.3773433885183	10.925607636432435	
196	385.1873997125126	10.804826449975756	
196	338.7785630161554	11.086622686000288	
196	280.6602070934342	11.425419920058907	
196	764.7390125570977	10.334732237539006	
196	805.7520719691661	9.9908788071329	
197	109.90955754733999	10.295391667231337	
197	57.87265880721014	7.626738055394513	
197	35.385989063276156	7.2343632071261395	
197	14.199391915790528	7.064941691443703	
197	775.069304870139	10.330292313041376	
197	815.7631925136955	10.011120544529286	
197	757.26994423823	5.517913522228984	
197	774.7353167499434	7.856011500841292	
197	795.4136922831801	8.765518682592754	
197	822.1173054051147	9.306826939308461	
197	850.551998222368	9.792065319787746	
197	885.9240365261433	9.423950417120126	
197	916.6454513325756	8.993386864642051	
197	995.2729198957427	9.273425542850836	
197	1022.4751770362016	9.33893262066849	
197	1078.3721395146656	9.342870956263598	
197	1134.2573207446949	9.38956588821252	
197	1190.8503927071472	9.507178641076436	
197	1279.0507029275643	9.786610413309111	
197	661.7010794137576	11.23668811366301	
197	587.0997158938895	11.318199522401958	
197	488.0980139950401	11.009378905026049	
197	429.45205190323696	10.925291485281303	
197	374.3747030146507	10.812696697861877	
197	327.6879264038603	11.090636612295127	
197	269.2382206718376	11.421986421596623	
198	785.3950468345514	10.325741964412359	
198	825.8012643526255	10.03807183893009	
198	763.6934470362521	6.4235027980221275	
198	782.8736301625614	8.138313412618034	
198	804.3933612426603	8.97966895948006	
198	831.5522483161457	9.434942911030873	
198	860.3679013711734	9.815903148805441	
198	895.3282774824195	9.404240956276258	
198	925.6579595311016	9.012508198525959	
198	1004.5522930061459	9.279373110403068	
198	1031.8149702302583	9.339793194056714	
198	1087.7187154489254	9.346575934259835	
198	1143.6551187556438	9.397798010948712	
198	1200.3641921475905	9.513799440443433	
198	1288.9442223444464	9.893519416882082	
198	731.8809065488207	11.296542278350971	
198	650.4662818605179	11.234797553239677	
198	575.7829015437849	11.316814350104686	
198	477.08999780919333	11.00801618584676	
198	418.5269882077171	10.925063695519844	
198	363.55438005297583	10.820322961674881	
198	316.5935125736469	11.094413830213385	
198	257.8217366797969	11.416483992040712	
198	99.73146919597109	10.178088351368897	
198	50.187658534821	7.685000272389156	
198	28.008617637252854	7.377371426023297	
198	6.5769563592639315	7.6224355565265824	
199	795.7174049914477	10.32235815689625	
199	835.8695686721796	10.068304319554226	
199	720.5931311675022	11.287775381318564	
199	639.2328507285829	11.233431131935017	
199	564.4674409176298	11.31546062615509	
199	466.08330262877223	11.006695180421119	
199	407.60206823721455	10.924919970502552	
199	352.7266705544645	10.827709498511375	
199	305.4956380665401	11.097874507106798	
199	246.41108514216234	11.410651537634568	
199	89.6600266091222	10.071442586848887	
199	42.45765870687248	7.729999827948525	
199	20.382028747510645	7.626588889742195	
199	753.6358065277922	5.506763558454037	
199	770.8175041026317	7.124057066379617	
199	791.2510006958678	8.37737053330638	
199	813.534652976491	9.141291733830714	
199	841.0757581200478	9.523509803902181	
199	870.1863327558093	9.818431384635936	
199	904.7130452458982	9.384767763478724	
199	934.6884843360604	9.030524804958889	
199	1013.8372154691433	9.28492246299756	
199	1041.1558059134231	9.340835683164787	
199	1097.0692687704297	9.350553321504334	
199	1153.0609710285394	9.405852272895533	
199	1209.8854412828414	9.52124913525059	
199	1299.108575030558	10.164352686111684	
200	709.3122150646701	11.28091610283211	
200	628.0003842470772	11.232466481505629	
200	553.1533109842337	11.314129933396057	
200	455.07788955866874	11.005413070103481	
200	396.67721217512087	10.92485606209371	
200	341.89181648733864	10.834854067125818	
200	294.3945883954418	11.10104967109828	
200	235.00651933515024	11.404565807012098	
200	759.9218573514322	6.2860508236399575	
200	778.457246852184	7.639742749552333	
200	799.8258798030224	8.574879107154624	
200	822.7966835601188	9.262030583627835	
200	850.658160618895	9.582402498847049	
200	879.9932622221238	9.806929466314477	
200	914.0793539691208	9.366308723222604	
200	943.7360118424783	9.04752750641795	
200	1023.127350973195	9.29013550405168	
200	1050.4978722989504	9.342066385527373	
200	1106.4240416785556	9.354772908125941	
200	1162.4747623770427	9.413791348503318	
200	1219.4158470953491	9.530405812507858	
200	1309.4716640015863	10.363088971028061	
200	806.0380007057801	10.320595714332379	
200	845.9693366127152	10.099767940535513	
200	79.68982306603165	9.970203543090546	
200	34.636615326146426	7.821043380726046	
200	12.353923178897674	8.02810556861298	
201	766.8396873598833	6.917830008451235	
201	786.4662995440065	8.009052691822477	
201	808.5617511031357	8.73587130011327	
201	832.1480185558617	9.351334995742866	
201	860.2776175606873	9.619456941792341	
201	889.7798254097611	9.78656318763734	
201	923.4286352110021	9.349281241881169	
201	952.79960588256	9.063594040081625	
201	1032.4224171412739	9.295066168078705	
201	1059.8413610861887	9.3434887872382	
201	1115.7832518993057	9.35921022075005	
201	1171.8964541198757	9.421691742833254	
201	1228.958030720192	9.542183624842856	
201	698.0366710580518	11.275544006618395	
201	616.7685750388147	11.23180920826262	
201	541.840495347112	11.312815637121755	
201	444.07372181202	11.004167746648742	
201	385.7523448532699	10.92486732185096	
201	331.0500574214591	10.84175906587953	
201	283.29062100747575	11.103967387966039	
201	223.6082816930341	11.398237642116163	
201	763.5727260878517	10.585230565295369	
201	816.3584961371739	10.320495431393843	
201	856.1005897166388	10.131253103923523	
201	69.8099627009056	9.87986036512606	
201	26.64001791052769	7.996597415618727	
201	4.348448935111321	8.005474243786365	
202	774.2067895718875	10.634063484035808	
202	826.6804068180629	10.321910680889067	
202	866.2629929749984	10.162403258359634	
202	774.2456562354953	7.405968875611886	
202	794.7399261676597	8.273626623653243	
202	817.4279947483778	8.866243645242216	
202	841.5647350115528	9.416716455691205	
202	869.9183067454376	9.640689184750288	
202	899.540735258771	9.76090984900983	
202	932.7625152315356	9.333880020533613	
202	961.8783986904124	9.07879280785237	
202	1041.722178667144	9.299761525870032	
202	1069.1864653211424	9.345104234953581	
202	1125.1470989499462	9.363847050640628	
202	1181.3261398634731	9.4296857435973	
202	1238.5169647779248	9.558934057732959	
202	686.7653394170216	11.27133164103025	
202	605.5371885601331	11.231386478681548	
202	530.528982833066	11.311512514045999	
202	433.07076421888127	11.002957593138715	
202	374.8273957257421	10.924949127527757	
202	320.20162749393904	10.84842992752004	
202	272.1839709399478	11.106650067527912	
202	212.21654424944134	11.391737443592747	
202	59.99782815516605	9.812134545739555	
