t	x	y	v
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	211.49994177075146	1.4999417707514484	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	208.50005822924854	1.4999417707514484	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	30.0	210.0	0.0	
146	31.49998813105687	210.0	1.49998813105687	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	34.42927933694671	210.0	2.9292912058898413	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	205.57095360496055	2.929104624287997	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	210.0	0.0	
147	30.0	214.42904639503945	2.929104624287997	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	201.33503029965053	4.235923305310015	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	38.66566144703626	210.0	4.2363821100895445	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	210.0	0.0	
148	30.0	218.66496970034947	4.235923305310015	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.6551751125844	0.6551751125844036	
149	30.0	224.06496953553	5.3999998351805205	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.655613524589107	210.0	0.6556135245891087	
149	44.06654526844718	210.0	5.4008838214109245	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	210.0	0.0	
149	30.0	209.3448248874156	0.6551751125844036	
149	30.0	195.93503046447	5.3999998351805205	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	212.6806729953756	2.02549788279119	
150	30.0	230.48144436008	6.416474824549989	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	207.3193270046244	2.02549788279119	
150	30.0	189.51855563992	6.416474824549989	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	30.0	210.0	0.0	
150	32.6815628809024	210.0	2.0259493563132933	
150	50.48448829671909	210.0	6.417943028271917	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	203.9477917388226	3.371535265801806	
151	30.0	182.22841456643022	7.290141073489792	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	36.05352827206517	210.0	3.3719653911627723	
151	57.7768366138433	210.0	7.292348317124212	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	210.0	0.0	
151	30.0	216.0522082611774	3.371535265801806	
151	30.0	237.77158543356978	7.290141073489792	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	40.663063833976175	210.0	4.609535561911	
152	65.81147204905574	210.0	8.034635435212444	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	220.66134712514364	4.60913886396621	
152	30.0	245.80312931081227	8.031543877242484	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	210.0	0.0	
152	30.0	199.33865287485636	4.60913886396621	
152	30.0	174.19687068918773	8.031543877242484	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	211.22386061117942	1.2238606111794184	
153	30.0	226.37350605737532	5.712158932231674	
153	30.0	254.45734376476256	8.65421445395029	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	208.77613938882058	1.2238606111794184	
153	30.0	193.62649394262468	5.712158932231674	
153	30.0	165.54265623523744	8.65421445395029	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	30.0	210.0	0.0	
153	31.224063895407838	210.0	1.2240638954078376	
153	46.37558165727683	210.0	5.712517823300655	
153	74.46979703093653	210.0	8.658324981880801	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	33.82439668397132	210.0	2.6003327885634855	
154	53.05065528641962	210.0	6.675073629142784	
154	83.6478078494664	210.0	9.178010818529875	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	210.0	0.0	
154	30.0	213.82397376760136	2.600113156421947	
154	30.0	233.04825872956945	6.674752672194135	
154	30.0	263.630098926029	9.172755161266473	
