t	x	y	v
210	30.0	210.0	0.0	
210	30.0	210.0	0.0	
210	30.0	203.9477917388226	3.371535265801806	
210	30.0	182.22841456643022	7.290141073489792	
210	30.0	210.0	0.0	
210	30.0	210.0	0.0	
210	30.0	210.0	0.0	
210	36.05352827206517	210.0	3.3719653911627723	
210	57.7768366138433	210.0	7.292348317124212	
210	30.0	210.0	0.0	
210	30.0	210.0	0.0	
210	30.0	210.0	0.0	
210	30.0	216.0522082611774	3.371535265801806	
210	30.0	237.77158543356978	7.290141073489792	
