Time	WaveFront ID	Distance	Speed	OnRamp ID
192	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1036.7022132269208	0.0	71528966-7426-407c-a017-18ff9076b8c1
192	cc62887f-41d5-4156-951f-cb0405665145	1008.6689578618309	0.0	71528966-7426-407c-a017-18ff9076b8c1
192	5642364a-a917-489f-a6c7-9d09af28d6f2	990.8902280040033	0.0	71528966-7426-407c-a017-18ff9076b8c1
192	fe45e1b1-637a-41a8-8283-01bb125a2de2	974.037514423594	0.0	71528966-7426-407c-a017-18ff9076b8c1
193	fab52698-e085-4c4c-93f9-7cb791622335	1097.6615364082454	1.5280394102916028	71528966-7426-407c-a017-18ff9076b8c1
193	d6b4a507-5647-49f2-88a3-ce2c1e0f5335	1042.099988444534	0.0	71528966-7426-407c-a017-18ff9076b8c1
193	ace0ec97-7b55-4a40-b334-c4ee6874210a	1050.3931772411981	0.9182173157440328	71528966-7426-407c-a017-18ff9076b8c1
193	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1045.0859173170688	0.0	71528966-7426-407c-a017-18ff9076b8c1
193	cc62887f-41d5-4156-951f-cb0405665145	1017.0797752940283	0.0	71528966-7426-407c-a017-18ff9076b8c1
193	5642364a-a917-489f-a6c7-9d09af28d6f2	999.2861479845697	0.0	71528966-7426-407c-a017-18ff9076b8c1
193	fe45e1b1-637a-41a8-8283-01bb125a2de2	981.9948860026427	0.0	71528966-7426-407c-a017-18ff9076b8c1
194	fab52698-e085-4c4c-93f9-7cb791622335	1095.4964391637775	2.165097244467764	71528966-7426-407c-a017-18ff9076b8c1
194	d6b4a507-5647-49f2-88a3-ce2c1e0f5335	1050.3931772411981	0.0	71528966-7426-407c-a017-18ff9076b8c1
194	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1053.4582078125236	0.0	71528966-7426-407c-a017-18ff9076b8c1
194	cc62887f-41d5-4156-951f-cb0405665145	1025.4871161523251	0.0	71528966-7426-407c-a017-18ff9076b8c1
194	5642364a-a917-489f-a6c7-9d09af28d6f2	1007.6932774348882	0.0	71528966-7426-407c-a017-18ff9076b8c1
194	fe45e1b1-637a-41a8-8283-01bb125a2de2	990.1059617751049	0.0	71528966-7426-407c-a017-18ff9076b8c1
194	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	945.6932549351693	1.4704495290580526	71528966-7426-407c-a017-18ff9076b8c1
194	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	957.6851017393064	0.5111658150390284	71528966-7426-407c-a017-18ff9076b8c1
195	fab52698-e085-4c4c-93f9-7cb791622335	1092.821801067673	2.674638096104501	71528966-7426-407c-a017-18ff9076b8c1
195	d6b4a507-5647-49f2-88a3-ce2c1e0f5335	1049.4665774346722	0.9265998065259564	71528966-7426-407c-a017-18ff9076b8c1
195	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1061.8180014286918	0.0	71528966-7426-407c-a017-18ff9076b8c1
195	cc62887f-41d5-4156-951f-cb0405665145	1033.8890198433207	0.0	71528966-7426-407c-a017-18ff9076b8c1
195	5642364a-a917-489f-a6c7-9d09af28d6f2	1016.1029534943455	0.0	71528966-7426-407c-a017-18ff9076b8c1
195	fe45e1b1-637a-41a8-8283-01bb125a2de2	998.3794094639899	0.0	71528966-7426-407c-a017-18ff9076b8c1
195	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	967.8687847416447	0.0	71528966-7426-407c-a017-18ff9076b8c1
195	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	942.8541334542813	2.839121480887953	71528966-7426-407c-a017-18ff9076b8c1
195	b9c49fa7-c2c2-4917-8b5d-6e2208e1df39	981.9948860026427	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	fab52698-e085-4c4c-93f9-7cb791622335	1070.1645809070333	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	d6b4a507-5647-49f2-88a3-ce2c1e0f5335	1047.6693145944216	1.7972628402505975	71528966-7426-407c-a017-18ff9076b8c1
196	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1042.2836154344063	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	cc62887f-41d5-4156-951f-cb0405665145	1024.5110166275344	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	5642364a-a917-489f-a6c7-9d09af28d6f2	1006.7396398892831	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	fe45e1b1-637a-41a8-8283-01bb125a2de2	989.9522672351228	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	977.2043194539193	0.0	71528966-7426-407c-a017-18ff9076b8c1
196	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	938.7308394035299	4.123294050751512	71528966-7426-407c-a017-18ff9076b8c1
196	b9c49fa7-c2c2-4917-8b5d-6e2208e1df39	981.9948860026427	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	fab52698-e085-4c4c-93f9-7cb791622335	1078.4975601990557	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	d6b4a507-5647-49f2-88a3-ce2c1e0f5335	1045.1016159669975	2.567698627424159	71528966-7426-407c-a017-18ff9076b8c1
197	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1050.6692284618166	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	cc62887f-41d5-4156-951f-cb0405665145	1032.9148326178843	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	5642364a-a917-489f-a6c7-9d09af28d6f2	1015.133369379723	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	fe45e1b1-637a-41a8-8283-01bb125a2de2	997.8979089109389	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	986.3130594738698	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	953.8892547880967	0.0	71528966-7426-407c-a017-18ff9076b8c1
197	b9c49fa7-c2c2-4917-8b5d-6e2208e1df39	981.9948860026427	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	fab52698-e085-4c4c-93f9-7cb791622335	1059.0444661072347	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1041.312310459789	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	cc62887f-41d5-4156-951f-cb0405665145	1023.5369402380485	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	5642364a-a917-489f-a6c7-9d09af28d6f2	1005.9826339242436	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	995.2693321582578	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	962.9669485623036	0.0	71528966-7426-407c-a017-18ff9076b8c1
198	cc27b9ba-0562-4b3f-9a9a-96710997f848	1086.8168514931401	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	fab52698-e085-4c4c-93f9-7cb791622335	1067.4082548670403	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1049.701667370085	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	cc62887f-41d5-4156-951f-cb0405665145	1031.9406798991215	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	5642364a-a917-489f-a6c7-9d09af28d6f2	1014.2377734357322	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	1004.1224955793417	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	971.4440542822329	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	cc27b9ba-0562-4b3f-9a9a-96710997f848	1085.880524214927	0.936327278213242	71528966-7426-407c-a017-18ff9076b8c1
199	53aed425-d7fc-47f7-99f4-0e035f965689	997.8979089109389	0.0	71528966-7426-407c-a017-18ff9076b8c1
199	0e498c8e-d14b-4d22-8642-72c9f35dcef1	952.5090485304331	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	fab52698-e085-4c4c-93f9-7cb791622335	1075.759841069354	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1058.0814123299015	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	cc62887f-41d5-4156-951f-cb0405665145	1040.3401127703191	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	5642364a-a917-489f-a6c7-9d09af28d6f2	1022.588182750226	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	1012.9034082077555	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	979.6991577871302	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	cc27b9ba-0562-4b3f-9a9a-96710997f848	1084.0987714763742	1.7817527385526	71528966-7426-407c-a017-18ff9076b8c1
200	53aed425-d7fc-47f7-99f4-0e035f965689	1005.8631888691555	0.0	71528966-7426-407c-a017-18ff9076b8c1
200	0e498c8e-d14b-4d22-8642-72c9f35dcef1	961.066266679707	0.7026009907366593	71528966-7426-407c-a017-18ff9076b8c1
200	4114d65d-4177-433d-b9e5-f5a691ac049c	944.254170297349	2.2294141890567736	71528966-7426-407c-a017-18ff9076b8c1
201	fab52698-e085-4c4c-93f9-7cb791622335	1066.450364043612	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1048.7326385035963	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	cc62887f-41d5-4156-951f-cb0405665145	1030.9745239606723	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	5642364a-a917-489f-a6c7-9d09af28d6f2	1013.8018575723135	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	1021.6300345293954	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	987.8481303937115	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	cc27b9ba-0562-4b3f-9a9a-96710997f848	1084.0987714763742	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	0e498c8e-d14b-4d22-8642-72c9f35dcef1	951.059082233145	0.0	71528966-7426-407c-a017-18ff9076b8c1
201	4114d65d-4177-433d-b9e5-f5a691ac049c	940.7309924962981	3.5231778010510073	71528966-7426-407c-a017-18ff9076b8c1
202	fab52698-e085-4c4c-93f9-7cb791622335	1074.8076542901736	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1057.1164441567366	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	cc62887f-41d5-4156-951f-cb0405665145	1039.369811754845	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	5642364a-a917-489f-a6c7-9d09af28d6f2	1021.8610192976489	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	1030.3101780294464	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	c1f401bc-f59c-4d2a-b5c4-698e93ff5a81	995.9388006224144	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	cc27b9ba-0562-4b3f-9a9a-96710997f848	1083.1527138116555	0.9460576647186708	71528966-7426-407c-a017-18ff9076b8c1
202	0e498c8e-d14b-4d22-8642-72c9f35dcef1	959.4769882621083	0.0	71528966-7426-407c-a017-18ff9076b8c1
202	4114d65d-4177-433d-b9e5-f5a691ac049c	936.003766628892	4.7272258674060605	71528966-7426-407c-a017-18ff9076b8c1
203	fab52698-e085-4c4c-93f9-7cb791622335	1065.4901740504142	0.0	71528966-7426-407c-a017-18ff9076b8c1
203	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1047.7632079829789	0.0	71528966-7426-407c-a017-18ff9076b8c1
203	cc62887f-41d5-4156-951f-cb0405665145	1030.093469175103	0.0	71528966-7426-407c-a017-18ff9076b8c1
203	5642364a-a917-489f-a6c7-9d09af28d6f2	1003.9904267688505	0.0	71528966-7426-407c-a017-18ff9076b8c1
203	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	1029.2319160879617	1.0782619414847696	71528966-7426-407c-a017-18ff9076b8c1
203	cc27b9ba-0562-4b3f-9a9a-96710997f848	1083.1527138116555	0.0	71528966-7426-407c-a017-18ff9076b8c1
203	0e498c8e-d14b-4d22-8642-72c9f35dcef1	946.586284656639	1.4727975765060424	71528966-7426-407c-a017-18ff9076b8c1
203	4114d65d-4177-433d-b9e5-f5a691ac049c	967.5828020390766	0.0	71528966-7426-407c-a017-18ff9076b8c1
203	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	954.8448383919349	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	fab52698-e085-4c4c-93f9-7cb791622335	1073.8528275687797	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1056.1500529347948	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	cc62887f-41d5-4156-951f-cb0405665145	1038.4287613402748	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	5642364a-a917-489f-a6c7-9d09af28d6f2	1012.0204489814764	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	2c36c3bb-5f0c-4008-b324-7dc6f138d61f	1027.1705049441348	2.0614111438267475	71528966-7426-407c-a017-18ff9076b8c1
204	cc27b9ba-0562-4b3f-9a9a-96710997f848	1082.2037159864637	0.9489978251918767	71528966-7426-407c-a017-18ff9076b8c1
204	0e498c8e-d14b-4d22-8642-72c9f35dcef1	964.9164489782167	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	4114d65d-4177-433d-b9e5-f5a691ac049c	975.64236388012	0.0	71528966-7426-407c-a017-18ff9076b8c1
204	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	943.7379356463539	2.8483490102850917	71528966-7426-407c-a017-18ff9076b8c1
205	fab52698-e085-4c4c-93f9-7cb791622335	1064.5279815083484	0.0	71528966-7426-407c-a017-18ff9076b8c1
205	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1046.8028474513753	0.0	71528966-7426-407c-a017-18ff9076b8c1
205	cc62887f-41d5-4156-951f-cb0405665145	1020.0281729903724	0.0	71528966-7426-407c-a017-18ff9076b8c1
205	cc27b9ba-0562-4b3f-9a9a-96710997f848	1082.2037159864637	0.0	71528966-7426-407c-a017-18ff9076b8c1
205	0e498c8e-d14b-4d22-8642-72c9f35dcef1	974.6877110241037	0.0	71528966-7426-407c-a017-18ff9076b8c1
205	4114d65d-4177-433d-b9e5-f5a691ac049c	983.7143905284449	0.0	71528966-7426-407c-a017-18ff9076b8c1
205	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	939.6041499131094	4.133785733244464	71528966-7426-407c-a017-18ff9076b8c1
206	fab52698-e085-4c4c-93f9-7cb791622335	1072.8955879834973	0.0	71528966-7426-407c-a017-18ff9076b8c1
206	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1055.1855862605357	0.0	71528966-7426-407c-a017-18ff9076b8c1
206	cc62887f-41d5-4156-951f-cb0405665145	1028.0511787202697	0.0	71528966-7426-407c-a017-18ff9076b8c1
206	cc27b9ba-0562-4b3f-9a9a-96710997f848	1081.2519760843036	0.9517399021600552	71528966-7426-407c-a017-18ff9076b8c1
206	0e498c8e-d14b-4d22-8642-72c9f35dcef1	984.2168175811737	0.0	71528966-7426-407c-a017-18ff9076b8c1
206	4114d65d-4177-433d-b9e5-f5a691ac049c	991.7950464743724	0.0	71528966-7426-407c-a017-18ff9076b8c1
206	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	951.5528860646282	0.0	71528966-7426-407c-a017-18ff9076b8c1
207	fab52698-e085-4c4c-93f9-7cb791622335	1063.5650573776525	0.0	71528966-7426-407c-a017-18ff9076b8c1
207	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1036.1335889230045	0.0	71528966-7426-407c-a017-18ff9076b8c1
207	cc27b9ba-0562-4b3f-9a9a-96710997f848	1081.2519760843036	0.0	71528966-7426-407c-a017-18ff9076b8c1
207	0e498c8e-d14b-4d22-8642-72c9f35dcef1	993.5543376914102	0.0	71528966-7426-407c-a017-18ff9076b8c1
207	4114d65d-4177-433d-b9e5-f5a691ac049c	999.8771396530651	0.0	71528966-7426-407c-a017-18ff9076b8c1
207	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	961.2478560579423	0.0	71528966-7426-407c-a017-18ff9076b8c1
208	fab52698-e085-4c4c-93f9-7cb791622335	1071.936497213789	0.0	71528966-7426-407c-a017-18ff9076b8c1
208	a2b45f27-6f45-42aa-b5b0-73ceb3e4b0f7	1044.2970751446471	0.0	71528966-7426-407c-a017-18ff9076b8c1
208	cc27b9ba-0562-4b3f-9a9a-96710997f848	1080.2978077428252	0.9541683414786035	71528966-7426-407c-a017-18ff9076b8c1
208	0e498c8e-d14b-4d22-8642-72c9f35dcef1	1002.7430618398037	0.0	71528966-7426-407c-a017-18ff9076b8c1
208	4114d65d-4177-433d-b9e5-f5a691ac049c	1007.9594227053219	0.0	71528966-7426-407c-a017-18ff9076b8c1
208	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	971.0111162536348	0.0	71528966-7426-407c-a017-18ff9076b8c1
208	3bc48573-2c7b-4cb9-ba36-e4fdf35d4c0c	950.5316534010999	0.0	71528966-7426-407c-a017-18ff9076b8c1
209	fab52698-e085-4c4c-93f9-7cb791622335	1052.542135039601	0.0	71528966-7426-407c-a017-18ff9076b8c1
209	cc27b9ba-0562-4b3f-9a9a-96710997f848	1080.2978077428252	0.0	71528966-7426-407c-a017-18ff9076b8c1
209	0e498c8e-d14b-4d22-8642-72c9f35dcef1	980.6033560640733	0.0	71528966-7426-407c-a017-18ff9076b8c1
209	4114d65d-4177-433d-b9e5-f5a691ac049c	1016.0416485137541	0.0	71528966-7426-407c-a017-18ff9076b8c1
209	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	959.0962732695589	0.9213358193629329	71528966-7426-407c-a017-18ff9076b8c1
209	3bc48573-2c7b-4cb9-ba36-e4fdf35d4c0c	945.8879546816006	0.13353749059723174	71528966-7426-407c-a017-18ff9076b8c1
209	066f8325-b050-4c4c-b8e5-0f5de2698c7f	950.5316534010999	0.0	71528966-7426-407c-a017-18ff9076b8c1
209	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1011.8156818601014	0.0	71528966-7426-407c-a017-18ff9076b8c1
210	fab52698-e085-4c4c-93f9-7cb791622335	1060.8481668664817	0.0	71528966-7426-407c-a017-18ff9076b8c1
210	cc27b9ba-0562-4b3f-9a9a-96710997f848	1079.3419195830952	0.9558881597297688	71528966-7426-407c-a017-18ff9076b8c1
210	0e498c8e-d14b-4d22-8642-72c9f35dcef1	990.0131232921274	0.0	71528966-7426-407c-a017-18ff9076b8c1
210	4114d65d-4177-433d-b9e5-f5a691ac049c	1024.1204533162227	0.0	71528966-7426-407c-a017-18ff9076b8c1
210	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	944.3194255789647	1.568529102635853	71528966-7426-407c-a017-18ff9076b8c1
210	3bc48573-2c7b-4cb9-ba36-e4fdf35d4c0c	959.081304462373	0.014968807185780975	71528966-7426-407c-a017-18ff9076b8c1
210	066f8325-b050-4c4c-b8e5-0f5de2698c7f	950.5316534010999	0.0	71528966-7426-407c-a017-18ff9076b8c1
210	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1010.6458358341877	1.169846025913777	71528966-7426-407c-a017-18ff9076b8c1
211	fab52698-e085-4c4c-93f9-7cb791622335	1069.1883716478144	0.0	71528966-7426-407c-a017-18ff9076b8c1
211	cc27b9ba-0562-4b3f-9a9a-96710997f848	1077.542201865507	1.7997177175884185	71528966-7426-407c-a017-18ff9076b8c1
211	0e498c8e-d14b-4d22-8642-72c9f35dcef1	999.2700571583089	0.0	71528966-7426-407c-a017-18ff9076b8c1
211	4114d65d-4177-433d-b9e5-f5a691ac049c	1032.1922710473061	0.0	71528966-7426-407c-a017-18ff9076b8c1
211	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	967.8523513538019	0.0	71528966-7426-407c-a017-18ff9076b8c1
211	3bc48573-2c7b-4cb9-ba36-e4fdf35d4c0c	950.5316534010999	0.0	71528966-7426-407c-a017-18ff9076b8c1
211	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1008.4040936722663	2.2417421619214637	71528966-7426-407c-a017-18ff9076b8c1
212	fab52698-e085-4c4c-93f9-7cb791622335	1077.542201865507	0.0	71528966-7426-407c-a017-18ff9076b8c1
212	0e498c8e-d14b-4d22-8642-72c9f35dcef1	977.0982003076364	0.0	71528966-7426-407c-a017-18ff9076b8c1
212	4114d65d-4177-433d-b9e5-f5a691ac049c	1040.261244250486	0.0	71528966-7426-407c-a017-18ff9076b8c1
212	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	958.5033228410668	0.0	71528966-7426-407c-a017-18ff9076b8c1
212	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1008.4040936722663	0.0	71528966-7426-407c-a017-18ff9076b8c1
213	fab52698-e085-4c4c-93f9-7cb791622335	1076.599680543831	0.9425213216759198	71528966-7426-407c-a017-18ff9076b8c1
213	0e498c8e-d14b-4d22-8642-72c9f35dcef1	986.4739637960579	0.0	71528966-7426-407c-a017-18ff9076b8c1
213	4114d65d-4177-433d-b9e5-f5a691ac049c	1048.3405108078869	0.0	71528966-7426-407c-a017-18ff9076b8c1
213	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	966.8873018076871	0.0	71528966-7426-407c-a017-18ff9076b8c1
213	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1007.223361087785	1.180732584481246	71528966-7426-407c-a017-18ff9076b8c1
213	16549f4d-de4c-4a0f-b8f3-300f2ac014be	946.3182442631125	0.0	71528966-7426-407c-a017-18ff9076b8c1
214	fab52698-e085-4c4c-93f9-7cb791622335	1056.4454901459835	0.0	71528966-7426-407c-a017-18ff9076b8c1
214	0e498c8e-d14b-4d22-8642-72c9f35dcef1	995.7734828841999	0.0	71528966-7426-407c-a017-18ff9076b8c1
214	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	944.8988936305038	1.4193506326088126	71528966-7426-407c-a017-18ff9076b8c1
214	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1004.9627214469992	2.2606396407857643	71528966-7426-407c-a017-18ff9076b8c1
214	16549f4d-de4c-4a0f-b8f3-300f2ac014be	957.2484541336651	0.8144372028091391	71528966-7426-407c-a017-18ff9076b8c1
214	c319fb84-ee18-4148-bf41-0867a35c5ed2	1074.8773520469274	1.7223284969035288	71528966-7426-407c-a017-18ff9076b8c1
214	a0e0d912-a8d7-4db6-908c-7e6431435f90	975.4661923302095	0.470385653847629	71528966-7426-407c-a017-18ff9076b8c1
214	2786ca6b-8c80-4de3-89e6-023d5be1f44c	966.4430161255455	0.4442856821416874	71528966-7426-407c-a017-18ff9076b8c1
214	27f46d74-e81b-430a-9d93-28d89bd63a2a	958.5033228410668	0.0	71528966-7426-407c-a017-18ff9076b8c1
215	fab52698-e085-4c4c-93f9-7cb791622335	1064.5854810272494	0.0	71528966-7426-407c-a017-18ff9076b8c1
215	0e498c8e-d14b-4d22-8642-72c9f35dcef1	974.5133820159894	0.9528103142202056	71528966-7426-407c-a017-18ff9076b8c1
215	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	967.3765945579955	0.0	71528966-7426-407c-a017-18ff9076b8c1
215	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1004.9627214469992	0.0	71528966-7426-407c-a017-18ff9076b8c1
215	16549f4d-de4c-4a0f-b8f3-300f2ac014be	942.0769302290828	2.8219634014209904	71528966-7426-407c-a017-18ff9076b8c1
215	c319fb84-ee18-4148-bf41-0867a35c5ed2	1072.7626241967687	2.114727850158765	71528966-7426-407c-a017-18ff9076b8c1
215	a0e0d912-a8d7-4db6-908c-7e6431435f90	966.4430161255455	0.0	71528966-7426-407c-a017-18ff9076b8c1
215	2786ca6b-8c80-4de3-89e6-023d5be1f44c	966.4430161255455	0.0	71528966-7426-407c-a017-18ff9076b8c1
215	27f46d74-e81b-430a-9d93-28d89bd63a2a	958.5033228410668	0.0	71528966-7426-407c-a017-18ff9076b8c1
216	fab52698-e085-4c4c-93f9-7cb791622335	1072.7626241967687	0.0	71528966-7426-407c-a017-18ff9076b8c1
216	0e498c8e-d14b-4d22-8642-72c9f35dcef1	982.759295043185	1.1421318847183897	71528966-7426-407c-a017-18ff9076b8c1
216	dc8a238d-1506-4b9a-b38e-cbb11ccf5572	976.4688797458336	0.0	71528966-7426-407c-a017-18ff9076b8c1
216	3c8c4527-969a-4036-99b7-31bab5b9b2d8	1003.7734851778519	1.189236269147459	71528966-7426-407c-a017-18ff9076b8c1
